"","text","date","time","textfre","score","result","name"
"2385"," this who you running against this the creepy mf yall telling me to vote for nah vote trump ",2020-11-01,"23:49:27"," running creepy mf yall telling vote nah vote ",-1,"negative","trump"
"2386","this is why we need everyone to vote amp make sure your voice is heard trump will try to remain in power no matter ",2020-11-01,"23:49:23"," need everyone vote amp make sure voice heard will try remain power matter ",0,"neutral","trump"
"2387","chumps and ugly folks unite and vote trump ",2020-11-01,"23:49:09","chumps ugly folks unite vote ",0,"neutral","trump"
"2388","the final before and much of the focus is on president trump in rome tonight vice presid ",2020-11-01,"23:48:35"," final much focus president rome tonight vice presid ",1,"postive","trump"
"2389","trump us will remain no oil gas producer ",2020-11-01,"23:48:08"," us will remain oil gas producer ",0,"neutral","trump"
"2390","from the same group this afternoon a few hillary voters told me why theyre supporting trump in ",2020-11-01,"23:47:20"," group afternoon hillary voters told theyre supporting ",1,"postive","trump"
"2391","fk trump and his lawyers he will not steal this election ",2020-11-01,"23:44:38","fk lawyers will steal election ",-1,"negative","trump"
"2392","poll worried about election violence if so why isnt trump leading by shops arent boarding up t ",2020-11-01,"23:44:25","poll worried election violence isnt leading shops arent boarding t ",-1,"negative","trump"
"2393","trump should claim victory tuesday afternoon at pm et to just mess w all the main stream media and the left ",2020-11-01,"23:44:22"," claim victory tuesday afternoon pm et just mess w main stream media left ",1,"postive","trump"
"2394","i knew it its now a way race between trump fox news amp oann as to who will declare his victory first ",2020-11-01,"23:44:12"," knew now way race fox news amp oann will declare victory first ",1,"postive","trump"
"2395","three days before the us this is how trumps wall has fragmented protected habitats and threatenin ",2020-11-01,"23:42:27","three days us wall fragmented protected habitats threatenin ",0,"neutral","trump"
"2396","if biden wins on tuesday he wont do you know what i will do on wednesday go to work same thing as if trump w ",2020-11-01,"23:41:50"," wins tuesday wont know will wednesday go work thing w ",2,"postive","trump"
"2397"," donald trump will defy the opinion polls and be returned to power after next tuesdays us presidential elections ",2020-11-01,"23:41:49"," will defy opinion polls returned power next tuesdays us presidential elections ",-1,"negative","trump"
"2398","sacramento california trump parade rally california for trump recall gavin newsom ",2020-11-01,"23:41:36","sacramento california parade rally california recall gavin newsom ",0,"neutral","trump"
"2399","i say with confidence that trump is the winner ",2020-11-01,"23:40:32"," say confidence winner ",2,"postive","trump"
"2400","dear voters that say keep trump policies do away with trump and his personality politicians should only be for ",2020-11-01,"23:40:23","dear voters say keep policies away personality politicians ",1,"postive","trump"
"2401","no one is buying that donald trump other than your cultist herd of sheep what happened in texas was an act of ",2020-11-01,"23:39:54"," one buying cultist herd sheep happened texas act ",0,"neutral","trump"
"2402","watch trump praises texas supporters who surrounded bidenharris bus attempting to force bus off texas highway f ",2020-11-01,"23:39:36","watch praises texas supporters surrounded bidenharris bus attempting force bus texas highway f ",1,"postive","trump"
"2403","what the hell is trump talking about he doesnt get to decide who wins the election the american people do which ",2020-11-01,"23:39:30"," hell talking doesnt get decide wins election american people ",0,"neutral","trump"
"2404"," republicans jump to an early lead on tuesday their safer states traditionally declare earlier trump publicl ",2020-11-01,"23:38:51"," republicans jump early lead tuesday safer states traditionally declare earlier publicl ",2,"postive","trump"
"2405","dont buy into polls remain vigilant go out and vote thats the only way to assure a president trump reelection ",2020-11-01,"23:38:35","dont buy polls remain vigilant go vote thats way assure president reelection ",3,"postive","trump"
"2406","trump on mailin ballots ",2020-11-01,"23:38:16"," mailin ballots ",0,"neutral","trump"
"2407","i cant believe my eyes huge trump boat parade with thousands lining the shore in san diego california ",2020-11-01,"23:37:30"," cant believe eyes huge boat parade thousands lining shore san diego california ",1,"postive","trump"
"2408","maga drag trump train colorado thousands participate in maga drag the interstate in colorado ",2020-11-01,"23:37:28","maga drag train colorado thousands participate maga drag interstate colorado ",-2,"negative","trump"
"2409","a female trump fan among vocal supporters in new smyrna bch fl mins south of daytona bch where the i co ",2020-11-01,"23:36:12"," female fan among vocal supporters new smyrna bch fl mins south daytona bch co ",4,"postive","trump"
"2410","politifact trumps cascade of falsehoods about voting by mail ",2020-11-01,"23:36:00","politifact cascade falsehoods voting mail ",1,"postive","trump"
"2411","just talked to a friend who is a police officer in sioux falls sd he stated that of them strongly back trump a ",2020-11-01,"23:35:40","just talked friend police officer sioux falls sd stated strongly back ",2,"postive","trump"
"2412"," just saw you on the news lying lack of dropboxes are not some trump voter suppression ",2020-11-01,"23:35:13"," just saw news lying lack dropboxes voter suppression ",1,"postive","trump"
"2413"," trump supporters out in force in ",2020-11-01,"23:34:50"," supporters force ",0,"neutral","trump"
"2414","man these idiots trump supporters in new jersey and new york is crazy ",2020-11-01,"23:34:31","man idiots supporters new jersey new york crazy ",1,"postive","trump"
"2415","ufcs jorge talks why hes campaigning for trump ash wednesday ",2020-11-01,"23:34:28","ufcs jorge talks hes campaigning ash wednesday ",-2,"negative","trump"
"2416","biden vs trump tipping point change biden by in pa biden by in pa more info from ",2020-11-01,"23:33:52"," vs tipping point change pa pa info ",1,"postive","trump"
"2417","trump will win virginia ",2020-11-01,"23:33:38"," will win virginia ",1,"postive","trump"
"2418","trump is a proven putin puppet vote biden ",2020-11-01,"23:33:17"," proven putin puppet vote ",0,"neutral","trump"
"2419"," donald j trump for reelection president of the united states of america ",2020-11-01,"23:33:08"," j reelection president united states america ",2,"postive","trump"
"2420","regardless on whenever this election goes theres a slight chance wed might be screwed with trumps nd term vot ",2020-11-01,"23:32:01","regardless whenever election goes theres slight chance wed might screwed nd term vot ",0,"neutral","trump"
"2421","whether you are voting biden or trump what is your stance on federally legalizing marijuana ",2020-11-01,"23:31:55","whether voting stance federally legalizing marijuana ",0,"neutral","trump"
"2422","how im gon be if biden win the election and the crazy trump supporters start taking over every major city ",2020-11-01,"23:31:01"," im gon win election crazy supporters start taking every major city ",2,"postive","trump"
"2423","trump to nc ",2020-11-01,"23:30:56"," nc ",0,"neutral","trump"
"2424"," is saying you aint black if you vote for trump ",2020-11-01,"23:29:49"," saying aint black vote ",-1,"negative","trump"
"2425"," the liberal agenda help joe biden beat donald trump make kamala harris the first eve ",2020-11-02,"21:14:41"," liberal agenda help beat make kamala harris first eve ",0,"neutral","trump"
"2426"," the liberal agenda help joe biden beat donald trump make kamala harris the fi ",2020-11-02,"21:14:33"," liberal agenda help beat make kamala harris fi ",0,"neutral","trump"
"2427","trump has lil wayne biden has eminem according to biden this election is a lot like this rap battle white guy ",2020-11-02,"21:14:30"," lil wayne eminem according election lot like rap battle white guy ",1,"postive","trump"
"2428"," the liberal agenda help joe biden beat donald trump make kamala harris the first ever woman bla ",2020-11-02,"21:14:23"," liberal agenda help beat make kamala harris first ever woman bla ",0,"neutral","trump"
"2429","trump is going to be on fox and friends tomorrow be ready for it to kick off the fraudcorruptionattempted steali ",2020-11-02,"21:14:14"," going fox friends tomorrow ready kick fraudcorruptionattempted steali ",0,"neutral","trump"
"2430","donald trump is a clown whos looking for popularity and hes successful but to solve real problem i cant see a s ",2020-11-02,"21:14:11"," clown whos looking popularity hes successful solve real problem cant see s ",4,"postive","trump"
